date,limit_up,close,prev_settlement,open_interest,volume,limit_down,high,low,prev_close,open,total_turnover,settlement,dominant_id
2018-09-06,11927.0,11256.0,11228.0,240476.0,402088.0,10529.0,11258.0,11022.0,11527.0,11070.0,46449205760.0,11132.0,AP1901
2018-09-07,11826.0,11283.0,11132.0,233858.0,365508.0,10438.0,11420.0,11180.0,11676.0,11280.0,42826572360.0,11297.0,AP1901
2018-09-10,12001.0,11518.0,11297.0,250308.0,300336.0,10593.0,11552.0,11361.0,11703.0,11380.0,35724967200.0,11475.0,AP1901
2018-09-11,12189.0,11429.0,11475.0,242024.0,268462.0,10761.0,11478.0,11323.0,11938.0,11476.0,31756369980.0,11409.0,AP1901
2018-09-12,12119.0,11478.0,11409.0,257298.0,392662.0,10699.0,11540.0,11224.0,11849.0,11429.0,46232023880.0,11354.0,AP1901
2018-09-13,12061.0,11350.0,11354.0,252632.0,333720.0,10647.0,11629.0,11338.0,11898.0,11526.0,39615901200.0,11451.0,AP1901
2018-09-14,12164.0,11411.0,11451.0,254392.0,309330.0,10738.0,11438.0,11270.0,11770.0,11368.0,36432887400.0,11358.0,AP1901
2018-09-17,12065.0,11318.0,11358.0,252388.0,317558.0,10651.0,11495.0,11240.0,11831.0,11480.0,37322591740.0,11333.0,AP1901
2018-09-18,12039.0,11402.0,11333.0,251070.0,267654.0,10627.0,11412.0,11170.0,11738.0,11277.0,31366372260.0,11299.0,AP1901
2018-09-19,12003.0,11770.0,11299.0,280464.0,620856.0,10595.0,11976.0,11348.0,11822.0,11419.0,75222912960.0,11696.0,AP1901
2018-09-20,12423.0,11832.0,11696.0,280346.0,288494.0,10969.0,11893.0,11735.0,12190.0,11798.0,35326090300.0,11825.0,AP1901
